ball_cx, ball_cy, ball_vx, ball_vy, paddle_y, paddle_vy
570, 220, -3, 3, -2, 0
567, 223, -3, 3, -2, 0
564, 226, -3, 3, -2, 0
561, 229, -3, 3, -2, 0
558, 232, -3, 3, -2, 0
555, 235, -3, 3, -2, 0
552, 238, -3, 3, -2, 0
549, 241, -3, 3, -2, 0
546, 244, -3, 3, -2, 0
543, 247, -3, 3, -2, 0
540, 250, -3, 3, -2, 0
537, 253, -3, 3, -2, 0
534, 256, -3, 3, -2, 0
531, 259, -3, 3, -2, 0
528, 262, -3, 3, -2, 0
525, 265, -3, 3, -2, 0
522, 268, -3, 3, -2, 0
519, 271, -3, 3, -2, 0
516, 274, -3, 3, -2, 0
513, 277, -3, 3, -2, 0
510, 280, -3, 3, -2, 0
507, 283, -3, 3, -2, 0
504, 286, -3, 3, -2, 0
501, 289, -3, 3, -2, 0
498, 292, -3, 3, -2, 0
495, 295, -3, 3, -2, 0
492, 298, -3, 3, -2, 0
489, 301, -3, 3, -2, 0
486, 304, -3, 3, -2, 0
483, 307, -3, 3, -2, 0
480, 310, -3, 3, -2, 0
477, 313, -3, 3, -2, 0
474, 316, -3, 3, -2, 0
471, 319, -3, 3, -2, 0
468, 322, -3, 3, -2, 0
465, 325, -3, 3, -2, 0
462, 328, -3, 3, -2, 0
459, 331, -3, 3, -2, 0
456, 334, -3, 3, -2, 0
453, 337, -3, 3, -2, 0
450, 340, -3, 3, -2, 0
447, 343, -3, 3, -2, 0
444, 346, -3, 3, -2, 0
441, 349, -3, 3, -2, 0
438, 352, -3, 3, -2, 0
435, 355, -3, 3, -2, 0
432, 358, -3, 3, -2, 0
429, 361, -3, 3, -2, 0
426, 364, -3, 3, -2, 0
423, 367, -3, 3, -2, 0
420, 370, -3, 3, -2, 0
417, 373, -3, 3, -2, 0
414, 376, -3, 3, -2, 0
411, 379, -3, 3, -2, 0
408, 382, -3, 3, -2, 0
405, 385, -3, 3, -2, 0
402, 388, -3, 3, -2, 0
399, 391, -3, 3, -2, 0
396, 394, -3, 3, -2, 0
393, 397, -3, 3, -2, 0
390, 400, -3, 3, -2, 0
387, 403, -3, 3, -2, 0
384, 406, -3, 3, -2, 0
381, 409, -3, 3, -2, 0
378, 412, -3, 3, -2, 0
375, 415, -3, 3, -2, 0
372, 418, -3, 3, -2, 0
369, 421, -3, 3, -2, 0
366, 424, -3, 3, -2, 0
363, 427, -3, 3, -2, 0
360, 430, -3, 3, -2, 0
357, 433, -3, 3, -2, 0
354, 436, -3, 3, -2, 0
351, 439, -3, 3, -2, 0
348, 442, -3, 3, -2, 0
345, 445, -3, 3, -2, 0
342, 448, -3, 3, -2, 0
339, 451, -3, 3, -2, 0
336, 454, -3, 3, -2, 0
333, 457, -3, 3, -2, 0
330, 460, -3, 3, -2, 0
327, 463, -3, 3, -2, 0
324, 466, -3, 3, -2, 0
321, 469, -3, 3, -2, 0
318, 472, -3, 3, -2, 0
315, 475, -3, 3, -2, 0
312, 478, -3, 3, -2, 0
309, 481, -3, 3, -2, 0
306, 484, -3, 3, -2, 0
303, 487, -3, 3, -2, 0
300, 490, -3, 3, -2, 0
297, 493, -3, 3, -2, 0
294, 496, -3, 3, -2, 0
291, 499, -3, 3, -2, 0
288, 502, -3, 3, -2, 0
285, 505, -3, 3, -2, 0
282, 508, -3, 3, -2, 0
279, 511, -3, 3, -2, 0
276, 514, -3, 3, -2, 0
273, 517, -3, 3, -2, 0
270, 520, -3, 3, -2, 0
267, 523, -3, 3, -2, 0
264, 526, -3, 3, -2, 0
261, 529, -3, 3, -2, 0
258, 532, -3, 3, -2, 0
255, 535, -3, 3, -2, 0
252, 538, -3, 3, -2, 0
249, 541, -3, 3, -2, 0
246, 544, -3, 3, -2, 0
243, 547, -3, 3, -2, 0
240, 550, -3, 3, -2, 0
237, 553, -3, 3, -2, 0
234, 556, -3, 3, -2, 0
231, 559, -3, 3, -2, 0
228, 562, -3, 3, -2, 0
225, 565, -3, 3, -2, 0
222, 568, -3, 3, -2, 0
219, 571, -3, 3, -2, 0
216, 574, -3, 3, -2, 0
213, 577, -3, 3, -2, 0
210, 580, -3, 3, -2, 0
207, 583, -3, 3, -2, 0
204, 586, -3, 3, -2, 0
201, 589, -3, 3, -2, 0
198, 592, -3, 3, -2, 0
195, 589, -3, -3, -2, 0
192, 586, -3, -3, -2, 0
189, 583, -3, -3, -2, 0
186, 580, -3, -3, -2, 0
183, 577, -3, -3, -2, 0
180, 574, -3, -3, -2, 0
177, 571, -3, -3, -2, 0
174, 568, -3, -3, -2, 0
171, 565, -3, -3, -2, 0
168, 562, -3, -3, -2, 0
165, 559, -3, -3, -2, 0
162, 556, -3, -3, -2, 0
159, 553, -3, -3, -2, 0
156, 550, -3, -3, -2, 0
153, 547, -3, -3, -2, 0
150, 544, -3, -3, -2, 0
147, 541, -3, -3, -2, 0
144, 538, -3, -3, -2, 0
141, 535, -3, -3, -2, 0
138, 532, -3, -3, -2, 0
135, 529, -3, -3, -2, 0
132, 526, -3, -3, -2, 0
129, 523, -3, -3, -2, 0
126, 520, -3, -3, -2, 0
123, 517, -3, -3, -2, 0
120, 514, -3, -3, -2, 0
117, 511, -3, -3, -2, 0
114, 508, -3, -3, -2, 0
111, 505, -3, -3, -2, 0
108, 502, -3, -3, -2, 0
105, 499, -3, -3, -2, 0
102, 496, -3, -3, -2, 0
99, 493, -3, -3, -2, 0
96, 490, -3, -3, -2, 0
93, 487, -3, -3, -2, 0
90, 484, -3, -3, -2, 0
87, 481, -3, -3, -2, 0
84, 478, -3, -3, -2, 0
81, 475, -3, -3, -2, 0
78, 472, -3, -3, -2, 0
75, 469, -3, -3, -2, 0
72, 466, -3, -3, -2, 0
69, 463, -3, -3, -2, 0
66, 460, -3, -3, -2, 0
63, 457, -3, -3, -2, 0
60, 454, -3, -3, -2, 0
57, 451, -3, -3, -2, 0
54, 448, -3, -3, -2, 0
51, 445, -3, -3, -2, 0
48, 442, -3, -3, -2, 0
45, 439, -3, -3, -2, 0
42, 436, -3, -3, -2, 0
39, 433, -3, -3, -2, 0
36, 430, -3, -3, -2, 0
33, 427, -3, -3, -2, 0
30, 424, -3, -3, -2, 0
27, 421, -3, -3, -2, 0
24, 418, -3, -3, -2, 0
21, 415, -3, -3, -2, 0
18, 412, -3, -3, -2, 0
15, 409, -3, -3, -2, 0
12, 406, -3, -3, -2, 0
9, 403, -3, -3, -2, 0
12, 400, 3, -3, -2, 0
15, 397, 3, -3, -2, 0
18, 394, 3, -3, -2, 0
21, 391, 3, -3, -2, 0
24, 388, 3, -3, -2, 0
27, 385, 3, -3, -2, 0
30, 382, 3, -3, -2, 0
33, 379, 3, -3, -2, 0
36, 376, 3, -3, -2, 0
39, 373, 3, -3, -2, 0
42, 370, 3, -3, -2, 0
45, 367, 3, -3, -2, 0
48, 364, 3, -3, -2, 0
51, 361, 3, -3, -2, 0
54, 358, 3, -3, -2, 0
57, 355, 3, -3, -2, 0
60, 352, 3, -3, -2, 0
63, 349, 3, -3, -2, 0
66, 346, 3, -3, -2, 0
69, 343, 3, -3, -2, 0
72, 340, 3, -3, -2, 0
75, 337, 3, -3, -2, 0
78, 334, 3, -3, -2, 0
81, 331, 3, -3, -2, 0
84, 328, 3, -3, -2, 0
87, 325, 3, -3, -2, 0
90, 322, 3, -3, -2, 0
93, 319, 3, -3, -2, 0
96, 316, 3, -3, -2, 0
99, 313, 3, -3, -2, 0
102, 310, 3, -3, -2, 0
105, 307, 3, -3, -2, 0
108, 304, 3, -3, -2, 0
111, 301, 3, -3, -2, 0
114, 298, 3, -3, -2, 0
117, 295, 3, -3, -2, 0
120, 292, 3, -3, -2, 0
123, 289, 3, -3, -2, 0
126, 286, 3, -3, -2, 0
129, 283, 3, -3, -2, 0
132, 280, 3, -3, -2, 0
135, 277, 3, -3, -2, 0
138, 274, 3, -3, -2, 0
141, 271, 3, -3, -2, 0
144, 268, 3, -3, -2, 0
147, 265, 3, -3, -2, 0
150, 262, 3, -3, -2, 0
153, 259, 3, -3, -2, 0
156, 256, 3, -3, -2, 0
159, 253, 3, -3, -2, 0
162, 250, 3, -3, -2, 0
165, 247, 3, -3, -2, 0
168, 244, 3, -3, 1, 3
171, 241, 3, -3, 4, 3
174, 238, 3, -3, 7, 3
177, 235, 3, -3, 10, 3
180, 232, 3, -3, 13, 3
183, 229, 3, -3, 16, 3
186, 226, 3, -3, 19, 3
189, 223, 3, -3, 19, 0
192, 220, 3, -3, 19, 0
195, 217, 3, -3, 19, 0
198, 214, 3, -3, 19, 0
201, 211, 3, -3, 19, 0
204, 208, 3, -3, 19, 0
207, 205, 3, -3, 19, 0
210, 202, 3, -3, 22, 3
213, 199, 3, -3, 25, 3
216, 196, 3, -3, 28, 3
219, 193, 3, -3, 31, 3
222, 190, 3, -3, 34, 3
225, 187, 3, -3, 34, 0
228, 184, 3, -3, 34, 0
231, 181, 3, -3, 34, 0
234, 178, 3, -3, 34, 0
237, 175, 3, -3, 34, 0
240, 172, 3, -3, 37, 3
243, 169, 3, -3, 40, 3
246, 166, 3, -3, 43, 3
249, 163, 3, -3, 46, 3
252, 160, 3, -3, 49, 3
255, 157, 3, -3, 52, 3
258, 154, 3, -3, 52, 0
261, 151, 3, -3, 52, 0
264, 148, 3, -3, 52, 0
267, 145, 3, -3, 52, 0
270, 142, 3, -3, 52, 0
273, 139, 3, -3, 52, 0
276, 136, 3, -3, 52, 0
279, 133, 3, -3, 52, 0
282, 130, 3, -3, 52, 0
285, 127, 3, -3, 52, 0
288, 124, 3, -3, 52, 0
291, 121, 3, -3, 55, 3
294, 118, 3, -3, 58, 3
297, 115, 3, -3, 61, 3
300, 112, 3, -3, 64, 3
303, 109, 3, -3, 67, 3
306, 106, 3, -3, 70, 3
309, 103, 3, -3, 73, 3
312, 100, 3, -3, 76, 3
315, 97, 3, -3, 76, 0
318, 94, 3, -3, 76, 0
321, 91, 3, -3, 76, 0
324, 88, 3, -3, 76, 0
327, 85, 3, -3, 76, 0
330, 82, 3, -3, 76, 0
333, 79, 3, -3, 76, 0
336, 76, 3, -3, 76, 0
339, 73, 3, -3, 76, 0
342, 70, 3, -3, 76, 0
345, 67, 3, -3, 76, 0
348, 64, 3, -3, 79, 3
351, 61, 3, -3, 82, 3
354, 58, 3, -3, 85, 3
357, 55, 3, -3, 88, 3
360, 52, 3, -3, 91, 3
363, 49, 3, -3, 94, 3
366, 46, 3, -3, 97, 3
369, 43, 3, -3, 97, 0
372, 40, 3, -3, 97, 0
375, 37, 3, -3, 97, 0
378, 34, 3, -3, 97, 0
381, 31, 3, -3, 97, 0
384, 28, 3, -3, 97, 0
387, 25, 3, -3, 97, 0
390, 22, 3, -3, 97, 0
393, 19, 3, -3, 97, 0
396, 16, 3, -3, 97, 0
399, 13, 3, -3, 97, 0
402, 10, 3, -3, 97, 0
405, 7, 3, -3, 97, 0
408, 10, 3, 3, 97, 0
411, 13, 3, 3, 97, 0
414, 16, 3, 3, 100, 3
417, 19, 3, 3, 103, 3
420, 22, 3, 3, 106, 3
423, 25, 3, 3, 109, 3
426, 28, 3, 3, 112, 3
429, 31, 3, 3, 115, 3
432, 34, 3, 3, 115, 0
435, 37, 3, 3, 115, 0
438, 40, 3, 3, 115, 0
441, 43, 3, 3, 115, 0
444, 46, 3, 3, 115, 0
447, 49, 3, 3, 115, 0
450, 52, 3, 3, 115, 0
453, 55, 3, 3, 115, 0
456, 58, 3, 3, 115, 0
459, 61, 3, 3, 115, 0
462, 64, 3, 3, 115, 0
465, 67, 3, 3, 115, 0
468, 70, 3, 3, 115, 0
471, 73, 3, 3, 115, 0
474, 76, 3, 3, 118, 3
477, 79, 3, 3, 121, 3
480, 82, 3, 3, 124, 3
483, 85, 3, 3, 127, 3
486, 88, 3, 3, 130, 3
489, 91, 3, 3, 133, 3
492, 94, 3, 3, 136, 3
495, 97, 3, 3, 136, 0
498, 100, 3, 3, 136, 0
501, 103, 3, 3, 136, 0
504, 106, 3, 3, 136, 0
507, 109, 3, 3, 136, 0
510, 112, 3, 3, 136, 0
513, 115, 3, 3, 136, 0
516, 118, 3, 3, 136, 0
519, 121, 3, 3, 136, 0
522, 124, 3, 3, 136, 0
525, 127, 3, 3, 136, 0
528, 130, 3, 3, 136, 0
531, 133, 3, 3, 136, 0
534, 136, 3, 3, 136, 0
537, 139, 3, 3, 136, 0
540, 142, 3, 3, 139, 3
543, 145, 3, 3, 142, 3
546, 148, 3, 3, 145, 3
549, 151, 3, 3, 148, 3
552, 154, 3, 3, 151, 3
555, 157, 3, 3, 154, 3
558, 160, 3, 3, 157, 3
561, 163, 3, 3, 160, 3
564, 166, 3, 3, 163, 3
567, 169, 3, 3, 166, 3
570, 172, 3, 3, 169, 3
573, 175, 3, 3, 172, 3
576, 178, 3, 3, 175, 3
579, 181, 3, 3, 178, 3
582, 184, 3, 3, 181, 3
585, 187, 3, 3, 184, 3
588, 190, 3, 3, 187, 3
591, 193, 3, 3, 190, 3
594, 196, 3, 3, 193, 3
597, 199, 3, 3, 196, 3
600, 202, 3, 3, 199, 3
603, 205, 3, 3, 202, 3
606, 208, 3, 3, 205, 3
609, 211, 3, 3, 208, 3
612, 214, 3, 3, 211, 3
615, 217, 3, 3, 214, 3
618, 220, 3, 3, 217, 3
621, 223, 3, 3, 220, 3
624, 226, 3, 3, 223, 3
627, 229, 3, 3, 226, 3
630, 232, 3, 3, 226, 0
633, 235, 3, 3, 226, 0
636, 238, 3, 3, 226, 0
639, 241, 3, 3, 226, 0
642, 244, 3, 3, 226, 0
645, 247, 3, 3, 226, 0
648, 250, 3, 3, 226, 0
651, 253, 3, 3, 226, 0
654, 256, 3, 3, 226, 0
657, 259, 3, 3, 226, 0
660, 262, 3, 3, 226, 0
663, 265, 3, 3, 229, 3
666, 268, 3, 3, 232, 3
669, 271, 3, 3, 235, 3
672, 274, 3, 3, 238, 3
675, 277, 3, 3, 241, 3
678, 280, 3, 3, 244, 3
681, 283, 3, 3, 247, 3
684, 286, 3, 3, 250, 3
687, 289, 3, 3, 253, 3
690, 292, 3, 3, 256, 3
693, 295, 3, 3, 259, 3
696, 298, 3, 3, 262, 3
699, 301, 3, 3, 265, 3
702, 304, 3, 3, 268, 3
705, 307, 3, 3, 271, 3
708, 310, 3, 3, 274, 3
711, 313, 3, 3, 277, 3
714, 316, 3, 3, 280, 3
717, 319, 3, 3, 283, 3
720, 322, 3, 3, 286, 3
723, 325, 3, 3, 289, 3
726, 328, 3, 3, 292, 3
729, 331, 3, 3, 295, 3
732, 334, 3, 3, 298, 3
735, 337, 3, 3, 301, 3
738, 340, 3, 3, 304, 3
741, 343, 3, 3, 307, 3
744, 346, 3, 3, 310, 3
747, 349, 3, 3, 313, 3
750, 352, 3, 3, 316, 3
753, 355, 3, 3, 319, 3
756, 358, 3, 3, 322, 3
759, 361, 3, 3, 325, 3
762, 364, 3, 3, 328, 3
765, 367, 3, 3, 331, 3
768, 370, 3, 3, 334, 3
771, 373, 3, 3, 337, 3
774, 376, 3, 3, 340, 3
777, 379, 3, 3, 343, 3
774, 382, -3, 3, 346, 3
771, 385, -3, 3, 349, 3
768, 388, -3, 3, 352, 3
765, 391, -3, 3, 355, 3
762, 394, -3, 3, 358, 3
759, 397, -3, 3, 361, 3
756, 400, -3, 3, 364, 3
753, 403, -3, 3, 367, 3
750, 406, -3, 3, 370, 3
747, 409, -3, 3, 373, 3
744, 412, -3, 3, 376, 3
741, 415, -3, 3, 379, 3
738, 418, -3, 3, 382, 3
735, 421, -3, 3, 385, 3
732, 424, -3, 3, 388, 3
729, 427, -3, 3, 391, 3
726, 430, -3, 3, 394, 3
723, 433, -3, 3, 397, 3
720, 436, -3, 3, 400, 3
717, 439, -3, 3, 400, 0
714, 442, -3, 3, 400, 0
711, 445, -3, 3, 400, 0
708, 448, -3, 3, 400, 0
705, 451, -3, 3, 400, 0
702, 454, -3, 3, 400, 0
699, 457, -3, 3, 400, 0
696, 460, -3, 3, 400, 0
693, 463, -3, 3, 400, 0
690, 466, -3, 3, 400, 0
687, 469, -3, 3, 400, 0
684, 472, -3, 3, 400, 0
681, 475, -3, 3, 400, 0
678, 478, -3, 3, 400, 0
675, 481, -3, 3, 400, 0
672, 484, -3, 3, 400, 0
669, 487, -3, 3, 400, 0
666, 490, -3, 3, 400, 0
663, 493, -3, 3, 400, 0
660, 496, -3, 3, 400, 0
657, 499, -3, 3, 400, 0
654, 502, -3, 3, 397, -3
651, 505, -3, 3, 394, -3
648, 508, -3, 3, 391, -3
645, 511, -3, 3, 388, -3
642, 514, -3, 3, 385, -3
639, 517, -3, 3, 382, -3
636, 520, -3, 3, 379, -3
633, 523, -3, 3, 376, -3
630, 526, -3, 3, 373, -3
627, 529, -3, 3, 370, -3
624, 532, -3, 3, 367, -3
621, 535, -3, 3, 364, -3
618, 538, -3, 3, 361, -3
615, 541, -3, 3, 358, -3
612, 544, -3, 3, 355, -3
609, 547, -3, 3, 352, -3
606, 550, -3, 3, 349, -3
603, 553, -3, 3, 346, -3
600, 556, -3, 3, 343, -3
597, 559, -3, 3, 340, -3
594, 562, -3, 3, 337, -3
591, 565, -3, 3, 337, 0
588, 568, -3, 3, 337, 0
585, 571, -3, 3, 337, 0
582, 574, -3, 3, 337, 0
579, 577, -3, 3, 337, 0
576, 580, -3, 3, 337, 0
573, 583, -3, 3, 334, -3
570, 586, -3, 3, 331, -3
567, 589, -3, 3, 328, -3
564, 592, -3, 3, 325, -3
561, 589, -3, -3, 322, -3
558, 586, -3, -3, 322, 0
555, 583, -3, -3, 322, 0
552, 580, -3, -3, 322, 0
549, 577, -3, -3, 322, 0
546, 574, -3, -3, 319, -3
543, 571, -3, -3, 316, -3
540, 568, -3, -3, 313, -3
537, 565, -3, -3, 310, -3
534, 562, -3, -3, 307, -3
531, 559, -3, -3, 304, -3
528, 556, -3, -3, 301, -3
525, 553, -3, -3, 298, -3
522, 550, -3, -3, 295, -3
519, 547, -3, -3, 292, -3
516, 544, -3, -3, 289, -3
513, 541, -3, -3, 286, -3
510, 538, -3, -3, 283, -3
507, 535, -3, -3, 280, -3
504, 532, -3, -3, 277, -3
501, 529, -3, -3, 274, -3
498, 526, -3, -3, 271, -3
495, 523, -3, -3, 271, 0
492, 520, -3, -3, 271, 0
489, 517, -3, -3, 271, 0
486, 514, -3, -3, 271, 0
483, 511, -3, -3, 271, 0
480, 508, -3, -3, 271, 0
477, 505, -3, -3, 274, 3
474, 502, -3, -3, 277, 3
471, 499, -3, -3, 280, 3
468, 496, -3, -3, 283, 3
465, 493, -3, -3, 286, 3
462, 490, -3, -3, 289, 3
459, 487, -3, -3, 292, 3
456, 484, -3, -3, 295, 3
453, 481, -3, -3, 295, 0
450, 478, -3, -3, 295, 0
447, 475, -3, -3, 295, 0
444, 472, -3, -3, 298, 3
441, 469, -3, -3, 301, 3
438, 466, -3, -3, 304, 3
435, 463, -3, -3, 307, 3
432, 460, -3, -3, 310, 3
429, 457, -3, -3, 313, 3
426, 454, -3, -3, 316, 3
423, 451, -3, -3, 316, 0
420, 448, -3, -3, 316, 0
417, 445, -3, -3, 316, 0
414, 442, -3, -3, 319, 3
411, 439, -3, -3, 322, 3
408, 436, -3, -3, 325, 3
405, 433, -3, -3, 328, 3
402, 430, -3, -3, 331, 3
399, 427, -3, -3, 334, 3
396, 424, -3, -3, 334, 0
393, 421, -3, -3, 334, 0
390, 418, -3, -3, 334, 0
387, 415, -3, -3, 334, 0
384, 412, -3, -3, 334, 0
381, 409, -3, -3, 334, 0
378, 406, -3, -3, 334, 0
375, 403, -3, -3, 334, 0
372, 400, -3, -3, 334, 0
369, 397, -3, -3, 334, 0
366, 394, -3, -3, 334, 0
363, 391, -3, -3, 334, 0
360, 388, -3, -3, 334, 0
357, 385, -3, -3, 334, 0
354, 382, -3, -3, 334, 0
351, 379, -3, -3, 334, 0
348, 376, -3, -3, 331, -3
345, 373, -3, -3, 328, -3
342, 370, -3, -3, 325, -3
339, 367, -3, -3, 322, -3
336, 364, -3, -3, 319, -3
333, 361, -3, -3, 316, -3
330, 358, -3, -3, 313, -3
327, 355, -3, -3, 310, -3
324, 352, -3, -3, 307, -3
321, 349, -3, -3, 304, -3
318, 346, -3, -3, 301, -3
315, 343, -3, -3, 298, -3
312, 340, -3, -3, 298, 0
309, 337, -3, -3, 298, 0
306, 334, -3, -3, 298, 0
303, 331, -3, -3, 298, 0
300, 328, -3, -3, 298, 0
297, 325, -3, -3, 295, -3
294, 322, -3, -3, 292, -3
291, 319, -3, -3, 289, -3
288, 316, -3, -3, 286, -3
285, 313, -3, -3, 283, -3
282, 310, -3, -3, 280, -3
279, 307, -3, -3, 277, -3
276, 304, -3, -3, 277, 0
273, 301, -3, -3, 277, 0
270, 298, -3, -3, 274, -3
267, 295, -3, -3, 271, -3
264, 292, -3, -3, 268, -3
261, 289, -3, -3, 265, -3
258, 286, -3, -3, 262, -3
255, 283, -3, -3, 259, -3
252, 280, -3, -3, 256, -3
249, 277, -3, -3, 253, -3
246, 274, -3, -3, 250, -3
243, 271, -3, -3, 247, -3
240, 268, -3, -3, 247, 0
237, 265, -3, -3, 247, 0
234, 262, -3, -3, 247, 0
231, 259, -3, -3, 247, 0
228, 256, -3, -3, 244, -3
225, 253, -3, -3, 241, -3
222, 250, -3, -3, 238, -3
219, 247, -3, -3, 235, -3
216, 244, -3, -3, 232, -3
213, 241, -3, -3, 229, -3
210, 238, -3, -3, 226, -3
207, 235, -3, -3, 223, -3
204, 232, -3, -3, 223, 0
201, 229, -3, -3, 223, 0
198, 226, -3, -3, 223, 0
195, 223, -3, -3, 220, -3
192, 220, -3, -3, 217, -3
189, 217, -3, -3, 214, -3
186, 214, -3, -3, 211, -3
183, 211, -3, -3, 208, -3
180, 208, -3, -3, 205, -3
177, 205, -3, -3, 205, 0
174, 202, -3, -3, 205, 0
171, 199, -3, -3, 205, 0
168, 196, -3, -3, 205, 0
165, 193, -3, -3, 202, -3
162, 190, -3, -3, 199, -3
159, 187, -3, -3, 196, -3
156, 184, -3, -3, 193, -3
153, 181, -3, -3, 190, -3
150, 178, -3, -3, 187, -3
147, 175, -3, -3, 184, -3
144, 172, -3, -3, 181, -3
141, 169, -3, -3, 178, -3
138, 166, -3, -3, 175, -3
135, 163, -3, -3, 172, -3
132, 160, -3, -3, 172, 0
129, 157, -3, -3, 172, 0
126, 154, -3, -3, 172, 0
123, 151, -3, -3, 172, 0
120, 148, -3, -3, 172, 0
117, 145, -3, -3, 172, 0
114, 142, -3, -3, 172, 0
111, 139, -3, -3, 172, 0
108, 136, -3, -3, 172, 0
105, 133, -3, -3, 172, 0
102, 130, -3, -3, 172, 0
99, 127, -3, -3, 172, 0
96, 124, -3, -3, 172, 0
93, 121, -3, -3, 172, 0
90, 118, -3, -3, 172, 0
87, 115, -3, -3, 172, 0
84, 112, -3, -3, 172, 0
81, 109, -3, -3, 172, 0
78, 106, -3, -3, 172, 0
75, 103, -3, -3, 172, 0
72, 100, -3, -3, 172, 0
69, 97, -3, -3, 172, 0
66, 94, -3, -3, 175, 3
63, 91, -3, -3, 178, 3
60, 88, -3, -3, 181, 3
57, 85, -3, -3, 184, 3
54, 82, -3, -3, 187, 3
51, 79, -3, -3, 190, 3
48, 76, -3, -3, 193, 3
45, 73, -3, -3, 196, 3
42, 70, -3, -3, 199, 3
39, 67, -3, -3, 199, 0
36, 64, -3, -3, 199, 0
33, 61, -3, -3, 199, 0
30, 58, -3, -3, 199, 0
27, 55, -3, -3, 199, 0
24, 52, -3, -3, 199, 0
21, 49, -3, -3, 199, 0
18, 46, -3, -3, 199, 0
15, 43, -3, -3, 199, 0
12, 40, -3, -3, 199, 0
9, 37, -3, -3, 196, -3
12, 34, 3, -3, 193, -3
15, 31, 3, -3, 190, -3
18, 28, 3, -3, 187, -3
21, 25, 3, -3, 184, -3
24, 22, 3, -3, 181, -3
27, 19, 3, -3, 178, -3
30, 16, 3, -3, 175, -3
33, 13, 3, -3, 175, 0
36, 10, 3, -3, 175, 0
39, 7, 3, -3, 175, 0
42, 10, 3, 3, 175, 0
45, 13, 3, 3, 175, 0
48, 16, 3, 3, 175, 0
51, 19, 3, 3, 175, 0
54, 22, 3, 3, 178, 3
57, 25, 3, 3, 181, 3
60, 28, 3, 3, 184, 3
63, 31, 3, 3, 187, 3
66, 34, 3, 3, 190, 3
69, 37, 3, 3, 193, 3
72, 40, 3, 3, 196, 3
75, 43, 3, 3, 199, 3
78, 46, 3, 3, 199, 0
81, 49, 3, 3, 199, 0
84, 52, 3, 3, 199, 0
87, 55, 3, 3, 199, 0
90, 58, 3, 3, 199, 0
93, 61, 3, 3, 199, 0
96, 64, 3, 3, 199, 0
99, 67, 3, 3, 199, 0
102, 70, 3, 3, 199, 0
105, 73, 3, 3, 199, 0
108, 76, 3, 3, 199, 0
111, 79, 3, 3, 199, 0
114, 82, 3, 3, 199, 0
117, 85, 3, 3, 199, 0
120, 88, 3, 3, 199, 0
123, 91, 3, 3, 199, 0
126, 94, 3, 3, 199, 0
129, 97, 3, 3, 199, 0
132, 100, 3, 3, 199, 0
135, 103, 3, 3, 199, 0
138, 106, 3, 3, 199, 0
141, 109, 3, 3, 199, 0
144, 112, 3, 3, 202, 3
147, 115, 3, 3, 205, 3
150, 118, 3, 3, 208, 3
153, 121, 3, 3, 211, 3
156, 124, 3, 3, 214, 3
159, 127, 3, 3, 217, 3
162, 130, 3, 3, 220, 3
165, 133, 3, 3, 220, 0
168, 136, 3, 3, 220, 0
171, 139, 3, 3, 223, 3
174, 142, 3, 3, 226, 3
177, 145, 3, 3, 229, 3
180, 148, 3, 3, 232, 3
183, 151, 3, 3, 235, 3
186, 154, 3, 3, 238, 3
189, 157, 3, 3, 241, 3
192, 160, 3, 3, 241, 0
195, 163, 3, 3, 241, 0
198, 166, 3, 3, 241, 0
201, 169, 3, 3, 241, 0
204, 172, 3, 3, 244, 3
207, 175, 3, 3, 247, 3
210, 178, 3, 3, 250, 3
213, 181, 3, 3, 253, 3
216, 184, 3, 3, 256, 3
219, 187, 3, 3, 256, 0
222, 190, 3, 3, 256, 0
225, 193, 3, 3, 256, 0
228, 196, 3, 3, 259, 3
231, 199, 3, 3, 262, 3
234, 202, 3, 3, 265, 3
237, 205, 3, 3, 268, 3
240, 208, 3, 3, 271, 3
243, 211, 3, 3, 274, 3
246, 214, 3, 3, 277, 3
249, 217, 3, 3, 277, 0
252, 220, 3, 3, 277, 0
255, 223, 3, 3, 277, 0
258, 226, 3, 3, 280, 3
261, 229, 3, 3, 283, 3
264, 232, 3, 3, 286, 3
267, 235, 3, 3, 289, 3
270, 238, 3, 3, 292, 3
273, 241, 3, 3, 295, 3
276, 244, 3, 3, 298, 3
279, 247, 3, 3, 301, 3
282, 250, 3, 3, 301, 0
285, 253, 3, 3, 301, 0
288, 256, 3, 3, 301, 0
291, 259, 3, 3, 301, 0
294, 262, 3, 3, 304, 3
297, 265, 3, 3, 307, 3
300, 268, 3, 3, 310, 3
303, 271, 3, 3, 313, 3
306, 274, 3, 3, 316, 3
309, 277, 3, 3, 316, 0
312, 280, 3, 3, 316, 0
315, 283, 3, 3, 316, 0
318, 286, 3, 3, 316, 0
321, 289, 3, 3, 316, 0
324, 292, 3, 3, 316, 0
327, 295, 3, 3, 319, 3
330, 298, 3, 3, 322, 3
333, 301, 3, 3, 325, 3
336, 304, 3, 3, 328, 3
339, 307, 3, 3, 331, 3
342, 310, 3, 3, 331, 0
345, 313, 3, 3, 331, 0
348, 316, 3, 3, 331, 0
351, 319, 3, 3, 331, 0
354, 322, 3, 3, 331, 0
357, 325, 3, 3, 334, 3
360, 328, 3, 3, 337, 3
363, 331, 3, 3, 340, 3
366, 334, 3, 3, 343, 3
369, 337, 3, 3, 346, 3
372, 340, 3, 3, 346, 0
